article,category,href,image,introduce,keywords,source,time,title
none,财经,http://new.qq.com/omn/20180729/20180729A1DAR000,http://inews.gtimg.com/newsapp_ls/0/4592889244_196130/0,西虹市首富票房超八亿元，解读开心麻花的电影造富逻辑,开心麻花;西虹市;话剧;电影;夏洛特烦恼;闫非,北京商报,2018/7/29 21:11,西虹市首富票房超八亿元，解读开心麻花的电影造富逻辑
none,财经,http://new.qq.com/cmsn/20180729/20180729010079.html,http://inews.gtimg.com/newsapp_ls/0/4586217241_870492/0,新华社南京7月29日电题：精准出击巩固调控成果——当前房地产市场发展述评之二　新华社记者邓华宁　今年以来，楼市调控“一城一策”精准发力，全国楼市总体平稳运行，调控取得初步成效。但是，一些开发商炒买炒卖、哄抬价格、诱导购房者规避政策，扰乱市场秩序，影响市场稳定，对部分城市房价上涨推波助澜。改善和创新楼市调控手段，精准出击，是巩固楼市调控成果的当务之急。　透过现象看本质，可以看出一个重要因素，在于部分地方政府对落实“房住不炒”要求认识仍不到位，个别城市发展理念陈旧，对于市场炒作睁一只眼闭一只眼，甚至希望炒高房,开发商;楼市调控;地价;调控;房地产调控;房地产市场,新华网,2018/7/29 10:21,新华社：一些开发商哄抬价格 个别城市甚至希望炒高房价拉高地价
none,财经,http://new.qq.com/omn/20180729/20180729A0MJP0.html,http://inews.gtimg.com/newsapp_ls/0/4587746134_870492/0,来源 | 地气财经（ID：hellodiqi）1100块钱，对穷人的价值大，还是富人的价值大？传统的回答是对穷人的价值大，因为穷人资产少，所以同样是100元的增量，穷人增加的比例更高。请大家多想一步，穷人和富人拿到钱，分别会干什么呢？穷人要么消费，要么存银行，顶多就是买个年化4个点的理财产品；而富人拿到钱，通常会拿来投资...,经济学,商界杂志,2018/7/29 12:40,为什么大部分人的职场，总是越努力越绝望？
none,财经,http://new.qq.com/omn/20180729/20180729A0FME0.html,http://inews.gtimg.com/newsapp_ls/0/4586463207_870492/0,老牌商用车车企江铃汽车，前几年推出“商乘并举”战略。但目前来看，一路走的并不顺。7月25日，江铃汽车披露业绩预告，2018年上半年实现营业收入142.8亿元，同比下降8.8%；净利润3.19亿元，同比下降42.3%。销量方面，上半年江铃汽车累计销售14.7万辆车，同比下降4.16%。其中，驭胜品牌SUV、福特品牌SUV、福特品牌商用车销...,江铃汽车;江铃驭胜;SUV;福特;乘用车;长安福特,时间财经,2018/7/29 10:40,江铃汽车转型困境：上半年三大品牌销量大降 净利降四成
none,财经,http://new.qq.com/omn/20180729/20180729A0SYOM.html,http://inews.gtimg.com/newsapp_ls/0/4589160634_870492/0,对于某些人来说，有钱不仅仅是有多少钱的问题，而是拿这些钱干什么“如果你不去思考自己工作是为了什么，那么你只是死得富有”许多美国人把“没有压力的生活”和“无忧无虑”作为他们心目中“财富”的定义。乍一听起来，这和钱的关系并不大，直到你意识到金钱、换句话说缺钱是造成压力的主要原因。美国人不愿承认金钱可以买...,嘉信理财,商业周刊/中文版,2018/7/29 15:17,在美国，有多少钱算有钱
none,财经,http://new.qq.com/omn/20180729/20180729A0PQUT00,http://inews.gtimg.com/newsapp_ls/0/4588426408_196130/0,“不谙管理”的继承人如何担起家业？,家族企业;Charlene;喜力;喜力啤酒;股东,家族企业杂志,2018/7/29 13:50,“不谙管理”的继承人如何担起家业？
none,财经,http://new.qq.com/omn/20180728/20180728A1MTR9.html,http://inews.gtimg.com/newsapp_ls/0/4582620636_870492/0,美国总统似乎和美联储直接杠上了，特朗普直言不喜欢美联储加息，认为会干扰美国经济复苏。这一言论引起轩然大波，打破了克林顿时代起白宫不公开置评货币政策的传统，也令美联储独立性被担忧。那么特朗普会组织美联储加息吗？你怎么看呢？美联储从2015年至今，已经加息七次了，今年年内也已经完成了两次加息。其实从美国的角...,加息;美联储加息;特朗普;美国;美联储,盘和林经济观察,2018/7/29 0:49,特朗普认为加息会影响美国经济复苏，会阻止美联储加息吗？
none,财经,http://new.qq.com/omn/20180729/20180729A0RJ4L00,http://inews.gtimg.com/newsapp_ls/0/4588812790_196130/0,14亿元天价赔偿！加多宝创下“王老吉”商标纠纷案记录,加多宝;王老吉;广药集团,TechWeb,2018/7/29 14:30,14亿元天价赔偿！加多宝创下“王老吉”商标纠纷案记录
none,财经,http://new.qq.com/omn/20180729/20180729A0XN0T.html,http://inews.gtimg.com/newsapp_ls/0/4590156067_870492/0,券商中国记者获悉，国泰君安证券近期启动成立规模为500亿元的母基金，首期募资100亿元，按照“4、4、2”的比例分别用于投资内部子基金、外部子基金和直接投资。据接近国泰君安证券人士透露，成立母基金与公司服务实体经济，坚定“以客户为中心”的经营理念相符合，是市场化配置金融资源的创新举措。同时，这也是国泰君安证...,基金;国泰君安证券;投资;私募股权投资;国泰;私募股权基金,券商中国,2018/7/29 16:54,国泰君安启动成立500亿母基金 聚焦五大重点产业
none,财经,http://new.qq.com/omn/20180729/20180729A1GS59.html,http://inews.gtimg.com/newsapp_ls/0/4593616010_870492/0,中国基金报记者陆慧婧方丽近日，在证监会公布的最新一期《基金募集申请核准进度公示表》中，部分早前上报的商品基金已不见踪影。基金公司人士透露，基金公司撤回申请是由于拿不到期货交易所的二次授权；还有一些商品期货基金撤回或因基金经理资质不符合商品期货基金任职条件所导致。业内人士表示，目前无法预计商...,基金;大豆;基金公司;商品期货;期货交易所;期货,中国基金报,2018/7/29 22:31,IPO申请已撤回！想通过基金买卖铜、大豆之类的还要等
none,财经,http://new.qq.com/omn/20180729/20180729A0DTKX00,http://inews.gtimg.com/newsapp_ls/0/4586232013_640330/0,本币贬值会对经济带来什么样的影响,货币;外汇储备;出口,谭浩俊,2018/7/29 10:07,本币贬值会对经济带来什么样的影响
none,财经,http://new.qq.com/cmsn/20180729/20180729002726.html,http://inews.gtimg.com/newsapp_ls/0/4584633771_870492/0,消费品市场“三年河东，三年河西”，有的时候一招走错，满盘皆输。,汇源果汁;债务;朱新礼;可口可乐;港交所;汇源,每日经济新闻,2018/7/29 7:04,115亿债务压顶！国民饮料品牌汇源果汁面临退市危机
none,财经,http://new.qq.com/cmsn/20180729/20180729002358.html,http://inews.gtimg.com/newsapp_ls/0/4585212099_870492/0,同样的一瓶赛可瑞，北京市药品采购平台最新调整的挂网价格是每瓶5.13万元；辉瑞中国官网咨询热线报价是每瓶5.3万元；网上一些药店打出促销价格每瓶3.75万元，价格差距高达1.55万元。辉瑞客服人员表示，辉瑞官方目前没有在网上发布药价信息，并建议患者不要到网上去购买赛可瑞，“因为无法确定其信息真伪。”　同样是250g*60粒一瓶的赛可瑞，北京市药品采购平台最新调整的挂网价格是每瓶5.13万元；辉瑞中国官网咨询热线报价是每瓶5.3万元；网上一些药店打出促销价格每瓶3.75万元，价格差距高达1.55万元。另有中,辉瑞;药房;印度;癌症;两票制;仿制药,北京青年报,2018/7/29 6:48,同款抗癌药售价为何相差1.55万 消费者“真假难辨”
none,财经,http://new.qq.com/omn/20180729/20180729A0IHL9.html,http://inews.gtimg.com/newsapp_ls/0/4587007251_870492/0,点击上方蓝字，关注21君~走进经济生活里的一切导读：拼多多成为近日财经界的大热，而接踵而来的是人们对其“低价策略”和“卖山寨品”的讨论与质疑。对此黄峥认为，淘宝经历过的苦难，拼多多一个都不会少。此前淘宝经过不信任，商户的打假与淘汰上，拼多多也正在做，“历史不会厚待谁，每个时间段的阵痛都会经历。”来源丨...,黄峥;拼多多;创维;淘宝;电饭锅;纳斯达克,21世纪经济报道,2018/7/29 11:33,创维严正要求拼多多停止售假！黄峥：正在经历淘宝经历过的苦难
none,财经,http://new.qq.com/omn/20180729/20180729A0ZI7G.html,http://inews.gtimg.com/newsapp_ls/0/4590493143_870492/0,根据世界黄金协会(WGC)更新的数据显示，截至2018年6月，目前全世界共开采出约16万吨黄金，其中被各国当做黄金储备的有3.3465万吨，储备量排名前六的国家为美国、德国、意大利、法国、俄罗斯和中国。而我们读者朋友们不太知道的是，对于一个曾经在70年前拥有超过2.2万吨官方黄金储备的超级大国而言，如今美国的官方黄金储备...,黄金;德国;黄金储备;美国;德国央行;金本位,商业见地网,2018/7/29 17:24,德国将黄金运回国后，突然祭出“三剑合一”，或是美元不想看到的
none,财经,http://new.qq.com/omn/20180727/20180727A0X75U.html,http://inews.gtimg.com/newsapp_ls/0/4561588985_870492/0,为了改善空气质量，降低机动车污染物排放，近日，西安市发布了一份“关于禁限行高排放老旧汽车”的征求意见稿，该意见稿规定以年限为标准禁行车辆，即2008年8月1日前注册登记的汽油（天然气）汽车和2013年7月1日前注册登记的柴油汽车一律被限行。△央视财经《第一时间》栏目视频1环保局称：此举是为了方便市民对车辆进行识...,环保局;禁行;西安;文章;宝马;限行,央视财经,2018/7/27 14:26,汽车要按"年龄"禁行了？这座城市，拟禁行10年以上老旧车！
none,财经,http://new.qq.com/cmsn/20180729/20180729009283.html,http://inews.gtimg.com/newsapp_ls/0/4585989283_870492/0,e公司讯，日前，有媒体报道称，6月初某上市公司财务人员参与到范冰冰系列公司应急处理；7月初，因涉嫌隐匿、故意销毁会计凭证罪，此上市公司财务人员已被警方采取司法强制措施。　对此，有投资者在互动平台上询问华谊兄弟 (300027)，是否涉及公司或其关联企业的财务人员？华谊兄弟今早回应称，公司财务人员从未参与传闻所述事件的调查，华谊兄弟与此事无关。公司将依法对不实信息的发布、传播者追究法律责任。,华谊兄弟;e公司;范冰冰,证券时报,2018/7/29 9:59,华谊兄弟澄清：公司财务人员从未参与传闻所述事件的调查
none,财经,http://new.qq.com/omn/20180729/20180729A16US8.html,http://inews.gtimg.com/newsapp_ls/0/4591828095_870492/0,　　中新经纬客户端7月29日日电 据国家药监局官网消息，国家药监局新闻发言人29日介绍浙江华海药业股份有限公司(以下简称华海药业)缬沙坦原料药中检出微量N-亚硝基二甲胺(NDMA)杂质有关情况。　　据介绍，国内涉及使用华海药业缬沙坦原料药的共有6家制剂生产企业，湖南千金湘江药业股份有限公司生产的缬沙坦胶囊(国药准字H...,华海药业;国家药监局;药品监督管理,中新经纬,2018/7/29 19:34,华海药业召回含致癌物降压药原料药 国家药监局回应
none,财经,http://new.qq.com/omn/20180729/20180729A0FRV0.html,http://inews.gtimg.com/newsapp_ls/0/4586513963_870492/0,全国最大卷烟用纸生产商恒丰纸业（600356.SH）遇到了一点麻烦。该公司上半年业绩不仅倒退，盈利能力也大幅下滑。恒丰纸业7月27日晚间公布，2018年上半年实现营收7.35亿元，同比增长9.4%；净利润为3105万元，同比下降32.7%。经营活动产生的现金流量净额大幅下降，2018年上半年为-1.67亿元，上年同期为8716万元。恒丰纸业是一...,恒丰纸业;盈利;股价,界面,2018/7/29 10:43,全国最大卷烟纸生产商盈利能力大幅下滑，股价被腰斩
none,财经,http://new.qq.com/omn/20180729/20180729A0T8B2.html,http://inews.gtimg.com/newsapp_ls/0/4589220659_870492/0,36氪获悉，好工品今日宣布已完成1.1亿元A+轮融资，投资方为钟鼎创投。此前，好工品曾获得来自找钢网的天使轮投资，几家产业资本的千万元Pre-A轮融资，以及今年2月丹华资本领投的1500万美元A轮融资。据悉，本轮融资后，好工品将借助钟鼎创投在物流、供应链领域的资源优势，提升全产业链流程服务。紧固件（螺丝钉等）被称为“...,好工品;紧固件;融资;SAAS;36氪,36氪,2018/7/29 15:23,螺丝钉是门多大的生意？这家公司为此获1.1亿元A+轮融资
none,财经,http://new.qq.com/omn/20180729/20180729A0MGZW.html,http://inews.gtimg.com/newsapp_ls/0/4588352417_870492/0,中国的房价到底有没有泡沫？这是一个难以回答的问题。本文综合考虑各种因素，确定几个数据处理的原则，分别从宏观和微观两个视角来对比中国和其他国家的房价。本文7820个字，请耐心读完。金融八卦女频道每日为你送上有态度、有温度、有深度的精彩内容，欢迎置顶关注，八妹等你文：朱振鑫来源：如是金融研究院（ID：RuShi...,豪宅;房价;蜗居;香港;旧金山,金融八卦女,2018/7/29 12:38,1000万能买到什么房子？旧金山198平豪宅，香港41平蜗居
none,财经,http://new.qq.com/cmsn/20180729/20180729013751.html,http://inews.gtimg.com/newsapp_ls/0/4588621336_870492/0,韩国、澳洲、美国等国招聘出国劳工，年龄22至54岁，年薪12万至30万包吃住。这则诱人的广告，让浙江绍兴的老张做起了海外“淘金”的美梦，可是出国50天，老张的“淘金”梦不但没能实现，还因“打黑工”被遣返。而老张的经历引起了警方的注意。　老张今年50岁，之前曾有去新加坡打工的经历。2017年8月底，老张在微信朋友圈上看到一条去韩国打工的广告，包吃包住，保底月薪一万六。老张心动了，于是他就带着六个朋友赶到了发布广告的这家劳务公司。在谈妥一切事项后，老张及其他六人每人交了一万八千元的中介费。2017年8月29日,韩国;打工;黑工,央视网,2018/7/29 14:13,出国打工“保底月薪一万六包吃住” 男子赴韩惨沦“萝卜黑工”
none,财经,http://new.qq.com/omn/20180729/20180729A13OVZ.html,http://inews.gtimg.com/newsapp_ls/0/4591240293_870492/0,前言在去年94过后的一段时间里，韩国交易所数字货币溢价一度达到了平均30%左右。而在12月迎来了大牛市，全部破新高，那这次溢价又表示什么？Bithumb曾是韩国最大的加密货币交易所，曾推动过一些主要加密代币出现“泡菜溢价”，抬高交易所价格，致使韩国加密货币价格普遍比其他国家的加密货币交易所交易价格高出30%。Bithum...,韩国;bithumb;加密货币;数字资产;比特币,金色财经,2018/7/29 18:33,韩国“泡菜”溢价再现，意味着什么？
none,财经,http://new.qq.com/cmsn/20180729/20180729014806.html,http://inews.gtimg.com/newsapp_ls/0/4589102378_870492/0,央视网消息：暑期来临，选择到海南旅游的游客也增多了，散客团成为海口市旅行社的热门生意。而为了争抢客源，旅行社纷纷推出各种“特价团”、“精品游”，尤其对哪些购买能力强的优质客源，旅行社甚至一分钱不收。这葫芦里究竟卖的什么药？真是赔本赚吆喝吗？　最近，记者在海口市一些旅行社暗访时发现，3天2晚的“海南精品游”景点包括国家5A级景区南山佛教文化苑、国家4A级景区天涯海角、国家3A级景区亚龙湾沙滩等，全程没有自费景点和自费项目，旅游费却低得惊人。　在街头散发小广告揽客的销售员报价更低。　这位销售员带记者到海南南国,海南;低价游;旅游法;海口,央视网,2018/7/29 15:12,海南低价游！50元能玩3天 旅行社葫芦里到底卖啥药
none,财经,http://new.qq.com/omn/20180729/20180729A0YNXT.html,http://inews.gtimg.com/newsapp_ls/0/4590350352_870492/0,数据宝消息 根据调研日期截止日统计，近一周(7月20日至7月26日)，机构对66家上市公司进行调研，其中，14家公司获得10家以上机构密集调研。值得注意的是，海康威视获347家机构同时调研，另外周二被11家机构调研的楚天科技，本周连续5涨停。调研机构类型显示，券商调研最为广泛，达47家，即逾七成上市公司调研活动有券商参与...,海康威视;上市公司;阳光私募;净利;涨停;海普瑞,上游财经,2018/7/29 17:09,一公司被347家机构围观 调研只为抱团取暖？
none,财经,http://new.qq.com/cmsn/20180729/20180729017464.html,http://inews.gtimg.com/newsapp_ls/0/4591295641_870492/0,新华社海口7月29日电（记者刘邓）海南国际仲裁院29日在海口市正式挂牌成立。　海南仲裁委主任施文介绍，海南国际仲裁院挂牌后将着手机构改制，在借鉴深圳仲裁机构改革经验的基础上，立足海南，进一步改革创新。将建立理事会为核心的治理机制，彰显机构中立性。理事会成员中境外人士不少于总数的三分之一，境外加省外人士占总数的一半以上，充分体现仲裁机构的国际性和开放性，充分体现仲裁法对仲裁机构独立性的要求，让中外当事人对海南国际仲裁的中立性、公平性具有足够的信心，把海南作为可信赖的争议解决“优选地”。　海南国际仲裁院将设立,国际仲裁;海南;仲裁机构;海口,新华社,2018/7/29 18:39,海南国际仲裁院正式挂牌成立
none,财经,http://new.qq.com/omn/20180729/20180729A0TOJQ.html,http://inews.gtimg.com/newsapp_ls/0/4589320732_870492/0,图片来源：视觉中国在范冰冰事件有了最新进展之后，股价刚刚有所抬头的华谊再一次被卷入其中，根据传闻，华谊指派一名资深财务人员帮助范冰冰公司应对税务部门检查，但是不幸的是该财务人员已被控制，连同范冰冰姐弟都已经被边控。影视行业不停歇，继续占领着社会热点头条。这边另一家上市公司光线传媒也没有闲着，根据新浪...,光线传媒;融资;王长田,钛媒体APP,2018/7/29 15:33,融资70亿、手握120亿现金，光线传媒可能瞄准了大地影院？
none,财经,http://new.qq.com/omn/20180729/20180729A0WE19.html,http://inews.gtimg.com/newsapp_ls/0/4589883468_870492/0,河北警方近日根据网上流传的一段视频，查获了一起大型罐车偷排废水案件。日前，一段时长约一分半钟的大型罐车向农田内土坑排放不明液体的视频引发河北当地舆论关注。视频显示，一辆车牌号为“冀A073E挂”的大型罐车停靠在农田路边，该车左后方一处排水口向农田内一处人工挖掘的大坑内排放不明液体，该液体从罐车内排出时为...,罐车;河北;废水;澎湃新闻,澎湃新闻,2018/7/29 16:28,河北警方查获一起偷排废水案：河北籍罐车却在山西境内排放
none,财经,http://new.qq.com/omn/20180729/20180729A0XMYA.html,http://inews.gtimg.com/newsapp_ls/0/4590194055_197130/0,本文经授权转自财经天下周刊（ID：cjtxzk）作者：牛耕经历了残酷的资本战争，城市就像是发了一场热症。两年前还是明星的摩拜、ofo早已坠入沉默。吴国勇的这组作品是对资本故事的一次总结：在科技的复制品中，人无休止的欲望、野心和数十亿的资金，究竟能成就什么样的景观。点击播放吴国勇作品《无处安放》一架大疆P4P无人...,共享单车;吴国勇;摩拜;ofo;滴滴;创业者,券商中国,2018/7/29 16:54,触目惊心的共享单车坟场！20个单车坟场大屠杀记录
none,财经,http://new.qq.com/omn/20180729/20180729A071UM.html,http://inews.gtimg.com/newsapp_ls/0/4584650215_870492/0,自2015年5月第一辆无桩共享单车首次出现，便得到各路资本的疯狂追逐，各种共享单车公司也纷纷出现。《2018年中国共享单车行业研究报告》数据显示，2017年中国共享单车全行业累计投放单车2300万辆、覆盖200个城市。如今，在许多大城市里的闹市区，共享单车已车多为患，而包括酷奇、小鸣等在内的一大批共享单车品牌因为资金链...,共享单车;胡延平;数据中心;张春蔚,央视财经,2018/7/29 7:02,共享单车“下半场”开赛  由乱到治存三大难点
none,财经,http://new.qq.com/cmsn/20180729/20180729002370.html,http://inews.gtimg.com/newsapp_ls/0/4584575250_870492/0,个税改革征集意见“满月”　汇集意见近13万条 大众主要关注3大问题　7月28日，个人所得税法修正案草案(以下简称《草案》)对外公开征求意见“满月”。中国人大网自6月29日起向社会公开征求意见以来，受到公众高度关注和参与。截至7月27日，仅中国人大网公开征求意见系统就收到129182条意见。此外，不少专家、学者通过邮寄的方式将意见送至全国人大常委会法制工作委员会。　这次修改个人所得税法，旨在落实党中央、国务院关于个人所得税改革的决策部署，依法保障个人所得税改革顺利实施。修改工作坚持突出重点，对现行个人所得税,个人所得税;税率;起征点;个人所得税法;个税改革,华西都市报,2018/7/29 6:49,个税改革征集意见“满月” 大众主要关注3大问题
none,财经,http://new.qq.com/omn/20180729/20180729A158DV00,http://inews.gtimg.com/newsapp_ls/0/4591543058_640330/0,个税改革征求意见“收官” 起征点、专项附加扣除引关注,个人所得税;起征点;个税改革;消费性支出;刘小川;个人所得税法,每日经济新闻,2018/7/29 18:42,个税改革征求意见“收官” 起征点、专项附加扣除引关注
none,财经,http://new.qq.com/cmsn/20180729/20180729009638.html,http://inews.gtimg.com/newsapp_ls/0/4586072535_870492/0,7月28日是个人所得税法修正案草案公开征求意见截止的日子，自6月29号草案公开征求意见以来收到超过13万条意见。对于个税法修正案草案，哪些问题最受公众关注？　关于个起征点　首先就是个税起征点。个税法修正案草案将起征点从3500元/月提高到5000元/月（6万元/年）。草案一公布，就有不少意见提出，基本费用减除标准有提升的空间，至于提升多少，意见不完全一样。　我觉得个税起征点应该是8000甚至更高。　提高起征点肯定是件好事，但是5000元/月我感觉还是低了一点，尤其是像北上广这样的大城市，所以如果是能够再提,个人所得税;起征点;个税改革;全国人大;稿酬;税率,中央人民广播电台经济之声,2018/7/29 10:08,个税改革征求意见截止：有人认为起征点应是8000以上
none,财经,http://new.qq.com/cmsn/20180729/20180729015011.html,http://inews.gtimg.com/newsapp_ls/0/4589319416_870492/0,千龙-法晚联合报道（记者 付中）河南漯河市一退休公安副局长汪某，以他人名义借高利贷无法偿还。日前，河南省漯河市源汇法院认定该退休副局长为借款的实际使用人，判决其返还借款本金及法律保护的利息。　事情源于漯河市广源小额贷款公司起诉陈某、汪某等人。小额贷款公司起诉称，陈某于2015年10月向该公司借款140万元，借款期为10天，月利率6%（自2015年11月20日起月利率变更为3%），汪某等则提供连带责任。　该公司称，借款到期后，陈某一直未偿还借款本息，故起诉要求其支付借款本息，汪某等承担连带清偿责任。　陈某辩,高利贷;小额贷款公司,千龙网,2018/7/29 15:29,河南漯河退休副局长借名高利贷 被判还钱
none,财经,http://new.qq.com/omn/20180729/20180729A0E659.html,http://inews.gtimg.com/newsapp_ls/0/4587183774_870492/0,本文来自全天候科技，阅读更多请登陆www.awtmt.com或华尔街见闻APP。作者|唐梦林 编辑|安心本周四（7月26日）晚，成立三年的拼多多登陆美国纳斯达克，股价开盘报26.5美元，高出19美元IPO发行价39.47%，之后一度较发行价上涨44%，市值接近340亿美金。对此，黄峥称，拼多多的成功有幸运的成分。本周二，刘强东终于完成多年...,高俊芳;京东;特斯拉;刘强东;Facebook;马斯克,华尔街见闻,2018/7/29 10:13,一周热门人物盘点：一夜暴富”Colin黄，“身陷囹圄”高俊芳
none,财经,http://new.qq.com/omn/20180727/20180727A20BLY.html,http://inews.gtimg.com/newsapp_ls/0/4569007087_870492/0,中新经纬客户端7月27日电 据路透中文网26日报道，因中国市场销售疲软且面临贸易关税，美国第二大汽车公司福特汽车周三宣布调降全年获利预测。根据报道，该公司的欧洲业务也在“苦苦挣扎”。该公司表示，正在进行的业务整顿计划可能在未来三至五年导致多达110亿美元的税前费用。　　上述报道称，福特还延后了原定于9月召开的...,福特;中国市场;美国;关税,中新经纬,2018/7/27 23:25,中国市场销售疲软 外媒：福特未来3到5年或损失110亿美元
none,财经,http://new.qq.com/omn/20180729/20180729A1DAD8.html,http://inews.gtimg.com/newsapp_ls/0/4592893894_870492/0,图片来源：图虫创意中小银行因地域展业限制、科技基础薄弱存在的短板，正在被聪明的商业公司做成一桩桩来钱快的生意。主要围绕“获客”和“风控”两个环节，综合性金融集团、大型互联网电商等拥有全牌照、大流量的集团，以及众多深耕细分领域的网络借贷中介、网络小贷等金融科技企业开始转型金融科技服务商。中国133家城...,服务商;银行;金融科技;拍拍贷;零售业务;农商行,券商中国,2018/7/29 21:18,信贷衍生大生意，中小银行零售业务成金融服务商主战场
none,财经,http://new.qq.com/cmsn/20180729/20180729016699.html,http://inews.gtimg.com/newsapp_ls/0/4590655493_870492/0,新华社北京7月29日电（记者李放）为进一步深入推进北京市与内蒙古自治区的扶贫协作，首农食品集团、京东集团等北京9家企业28日与内蒙古自治区有关旗、市、单位签署了10项产业就业扶贫协议，协议金额超过340亿元。　在当天的签约仪式上，北京首农食品集团与内蒙古自治区农牧业厅等签订协议，以北京市特色扶贫产业双创中心为平台，共同推进内蒙古31个国家级贫困旗、县产销对接合作；国家开发银行北京分行发挥开发性金融优势与作用，多措并举，为京蒙东西部扶贫协作提供支持与服务。　京东集团承诺在内蒙古自治区建设智能结算中心，投资新,扶贫协作;京东;北京,新华社,2018/7/29 17:39,京蒙签署10项扶贫协作协议 金额超340亿元
none,财经,http://new.qq.com/omn/20180729/20180729A0RE29.html,http://inews.gtimg.com/newsapp_ls/0/4588787853_870492/0,保险资金如何把握市场动向，抓住不同资产类别攻防轮换的投资机会一直被市场关注。在28日举办的“2018中国资产管理年会”上，人保资产副总裁王小青表示指出，今年上半年，大多数同行对于固定收益的债券处于进攻阶段。“今年固定收益的市场，策略上还是可以进的，优质的非标资产处于相对捕捉和进攻的阶段。”他还指出，上半年...,风险溢价;信用风险;固定收益;保险资金;保险资管,每日经济新闻,2018/7/29 14:35,上半年险资攻“固收”防“权益” 风险溢价考验识别能力
none,财经,http://new.qq.com/omn/20180729/20180729A08BHZ.html,http://inews.gtimg.com/newsapp_ls/0/4585174786_870492/0,图片来源：摄图网翡翠，所有玉石中的上品。翡翠在开采出来时，被一层风化皮包裹着，只有切开，才能知道其内好坏。所以，一切靠赌。在云南，赌石被称为“一刀生，一刀死”。可是，有人偏偏能刀口舔血，“赌”出了一个上市公司——翡翠第一股东方金钰。但是，久赌无胜家。如今，东方金钰到期未偿还的债务已经超过了9个亿，而...,翡翠;债务;东方金钰;子公司;大王,每日经济新闻,2018/7/29 7:49,云南翡翠大王东方金钰9亿债务逾期 父子曾为云南首富
none,财经,http://new.qq.com/omn/20180729/20180729A09W8E.html,http://inews.gtimg.com/newsapp_ls/0/4585284265_870492/0,财经决策第一号：ENNweekly（长按可复制）文／《财经国家周刊》记者陆涵之导语：没有踏实的积累，风口再热，“猪”也难以起飞。互联网行业有个“飞猪理论”——创业，要做一头站在风口上的猪，风口站对了，猪也可以飞起来。但很多公司和创业者可能忘了这个理论后面还有一句话，“成为飞猪需要基本功，良好的积累比起抓...,飞猪;机票;在线旅游;财经国家周刊;携程;去哪儿,财经国家周刊,2018/7/29 8:38,被约谈后，飞猪旅行“整而不改”？
none,财经,http://new.qq.com/omn/20180729/20180729A010AM.html,http://inews.gtimg.com/newsapp_ls/0/4589709856_870492/0,   受外部经济的影响，我国经济面临短期下行压力，一季度GDP同比增长6.8%，二季度GDP同比增长6.7%。三、四季度，GDP还会大概率下行。与此同时，受资管新规和去杠杆政策的影响，市场资金面持续紧张，一些民企的债券融资能力大幅下降，6月的社会融资规模创历史新低，受此影响，在短短一个多月的时间里面，有100多家P...,房价;央妈;房地产,财富新亮点,2018/7/29 0:09,央妈再次放水，房价何去何从？
none,财经,http://new.qq.com/omn/20180729/20180729A0HIFL.html,http://inews.gtimg.com/newsapp_ls/0/4587175376_870492/0,中房报记者 高欣丨上海报道前有上海高端项目低价入市，后有二线城市示好“抢人”，2018年过半，环沪城市房地产市场一改往日虚火，趋向稳定。褪去投资性质的虚热，不同区域在市场与土地两端的分化开始愈发明显。根据上海中原研究院数据显示，从2018年上半年环沪城市商品住宅的供应情况来看，嘉兴、湖州两地仍为市场供应的热...,房地产市场;房企;布局;上海;土地供应,中国房地产报,2018/7/29 11:14,环沪楼市虚热消退 房企持续拿地布局
none,财经,http://new.qq.com/omn/20180728/20180728A1LJZM.html,http://inews.gtimg.com/newsapp_ls/0/4586477474_197130/0,摘要：流动性跟上，杠杆稳住、风险不暴露、不主动触发撰文|张银银最近几天，各种热点不断，经济方面，国常会召开，而这可能是决定下半年经济走势的一次关键会议。会议对下半年定了调，更好发挥财政金融政策作用，积极财政政策要更加积极，货币政策要松紧适度。同时，会上还要求，财政金融政策要协同发力，更有效服务实体经...,房贷利率;刚需;深圳,杠杆游戏,2018/7/29 10:45,广州深圳房贷利率出现异动！全面宽松下刚需何去何从？
none,财经,http://new.qq.com/omn/20180729/20180729A09H0U.html,http://inews.gtimg.com/newsapp_ls/0/4585186793_870492/0,梵净山顶的“翻天印” 新华社 图在境内的梵净山成功列入《世界遗产名录》之后，贵州铜仁市江口县又迎来一则关乎当地前路的重要消息。根据官方消息，在江口县撤县设区的上报方案里，“江口区”最终战胜了“梵净区”。今贵州客户端消息称，7月28日，铜仁市委二届五次全会召开，会上审议了关于江口撤县设区的相关事项，同意撤...,梵净山;江口;铜仁;世界自然遗产;世界遗产名录,澎湃新闻,2018/7/29 8:25,梵净山申遗成功后所在县申报撤县设区：提升市级统筹保护能力
